Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
353442,30,33.3,0,-0.251953125,-0.05804443359375,0,99.1875,1,6,0,
353472,30,29.3,0,-0.2147216796875,-0.052642822265625,0,99.1875,1,6,0,
353502,30,29.1,0,-0.1845703125,-0.04833984375,0,99.1875,1,6,0,
353532,30,31.8,0,-0.1563720703125,-0.04547119140625,0,99.1875,1,6,0,
353562,30,29.7,0,-0.125244140625,-0.044189453125,0,99.1875,1,6,0,
353607,45,44.1,0,-0.07073974609375,-0.0430908203125,0,99.1875,1,6,0,
353637,30,29.7,0,-0.0280914306640625,-0.043701171875,0,99.1875,1,6,0,
353667,30,30.6,0,0.016815185546875,-0.046295166015625,0,99.1875,1,6,0,
353697,30,29.8,0,0.06317138671875,-0.050323486328125,0,99.1875,1,6,0,
353727,30,32.6,0,0.1104736328125,-0.054443359375,0,99.1875,1,6,0,
353772,45,29,0,0.18603515625,-0.059356689453125,0,99.1875,1,6,0,
353802,30,44.9,0,0.2401123046875,-0.0633544921875,0,99.1875,1,6,0,
353832,30,29.6,0,0.29833984375,-0.06939697265625,0,99.1875,1,6,0,
353862,30,31.8,0,0.339599609375,-0.07891845703125,0.0567626953125,99.1875,1,6,0,
353892,30,27.3,0,0.330810546875,-0.08984375,0.2254638671875,99.1875,1,6,0,
353922,30,30.8,0,0.266357421875,-0.10009765625,0.4892578125,99.1875,1,6,0,
353952,30,29.4,0,0.1636962890625,-0.1053466796875,0.787109375,100,0,7,0,
353982,30,31.3,0,0.045257568359375,-0.10345458984375,1.04296875,100,0,7,0,
354012,30,28.7,0,-0.0845947265625,-0.09063720703125,1.2412109375,100,0,7,0,
354057,45,44.2,0,-0.28076171875,-0.060516357421875,1.421875,100,0,7,0,
354087,30,29.8,0,-0.40087890625,-0.0479736328125,1.4599609375,100,0,7,0,
354117,30,30,0,-0.51171875,-0.0487060546875,1.4326171875,100,0,7,0,
354147,30,31,0,-0.6103515625,-0.058563232421875,1.3525390625,100,0,7,0,
354192,45,44.1,0,-0.7060546875,-0.07025146484375,1.130859375,100,0,7,0,
354237,45,45.6,0,-0.7431640625,-0.07208251953125,0.83447265625,100,0,7,0,
354267,30,29.8,0,-0.73974609375,-0.0723876953125,0.59375,100,0,7,0,
354327,60,30.3,0,-0.72265625,-0.080078125,0.1441650390625,100,0,7,0,
354357,30,59.7,0,-0.72265625,-0.08038330078125,0.09051513671875,100,0,7,0,
354387,30,30.9,0,-0.6962890625,-0.076171875,0.059814453125,100,0,7,0,
354447,60,30.6,0,-0.609375,-0.0626220703125,0.027618408203125,100,0,7,0,
354477,30,58.6,0,-0.54736328125,-0.052032470703125,0,100,0,7,0,
354507,30,30.3,0,-0.5185546875,-0.045074462890625,0,100,1,6,0,
354552,45,31.9,0,-0.474365234375,-0.03759765625,0,100,1,6,0,
354582,30,42,0,-0.435302734375,-0.035003662109375,0,100,1,6,0,
354612,30,31.7,0,-0.394287109375,-0.037261962890625,0,100,1,6,0,
354642,30,29.4,0,-0.357421875,-0.040740966796875,0,100,1,6,0,
354672,30,30.7,0,-0.328857421875,-0.042877197265625,0,100,1,6,0,
354702,30,29,0,-0.30810546875,-0.04425048828125,0,100,1,6,0,
354732,30,30.4,0,-0.292236328125,-0.0447998046875,0,100,1,6,0,
354762,30,31.3,0,-0.278564453125,-0.044677734375,0,100,1,6,0,
354792,30,29.5,0,-0.265625,-0.04412841796875,0,100,1,6,0,
354822,30,30.8,0,-0.251708984375,-0.043975830078125,0,100,1,6,0,
354852,30,28.5,0,-0.236328125,-0.0447998046875,0,100,1,6,0,
354882,30,30.6,0,-0.2203369140625,-0.046600341796875,0,100,1,6,0,
354912,30,31.5,0,-0.2042236328125,-0.049346923828125,0,100,1,6,0,
354942,30,27,0,-0.1871337890625,-0.0537109375,0,100,1,6,0,
354972,30,33.1,0,-0.1689453125,-0.059661865234375,0,100,1,6,0,
355002,30,29.9,0,-0.1505126953125,-0.06744384765625,0,100,1,6,0,
355062,60,29.3,0,-0.12042236328125,-0.0953369140625,0,100,1,6,0,
355092,30,57.8,0,-0.11505126953125,-0.11407470703125,0,100,1,6,0,
355122,30,30.4,0,-0.11767578125,-0.13232421875,0,100,1,6,0,
355152,30,30.2,0,-0.1251220703125,-0.15087890625,0,100,1,6,0,
355182,30,30,0,-0.135009765625,-0.1702880859375,0,100,0,6,0,
355227,45,30.1,0,-0.1561279296875,-0.197998046875,0,100,0,6,0,
355272,45,57.9,0,-0.1864013671875,-0.2181396484375,0,100,0,6,0,
355302,30,30.7,0,-0.2086181640625,-0.219482421875,0,100,0,6,0,
355332,30,31.3,0,-0.2281494140625,-0.2125244140625,0,100,0,6,0,
355362,30,30.5,0,-0.24462890625,-0.2025146484375,0,100,0,6,0,
355392,30,29.7,0,-0.259765625,-0.1922607421875,0,100,0,6,0,
355422,30,29.3,0,-0.2744140625,-0.1824951171875,0,100,0,6,0,
355452,30,29.3,0,-0.289794921875,-0.1717529296875,0,100,0,6,0,
355482,30,31.1,0,-0.302978515625,-0.159912109375,0,100,0,6,0,
355512,30,30.3,0,-0.313232421875,-0.1480712890625,0,100,0,6,0,
355542,30,30.6,0,-0.3232421875,-0.136474609375,0,100,0,6,0,
355572,30,29.1,0,-0.334716796875,-0.1240234375,0,100,0,6,0,
355602,30,29.1,0,-0.343994140625,-0.11126708984375,0,100,0,6,0,
355632,30,31.9,0,-0.34814453125,-0.09869384765625,0,100,0,6,0,
355677,45,29.5,0,-0.3447265625,-0.081787109375,0,100,0,6,0,
355707,30,44.2,0,-0.33935546875,-0.07293701171875,0,100,0,6,0,
355737,30,29.9,0,-0.33056640625,-0.0654296875,0,100,0,6,0,
355767,30,30.2,0,-0.31787109375,-0.059722900390625,0,100,0,6,0,
355827,60,31.3,0,-0.28955078125,-0.05340576171875,0.00153350830078125,100,0,6,0,
355857,30,58.7,0,-0.27490234375,-0.0517578125,0.0030670166015625,100,0,6,0,
355887,30,29.5,0,-0.2568359375,-0.049041748046875,0,100,1,6,0,
355917,30,32.8,0,-0.2393798828125,-0.044525146484375,0,100,1,6,0,
355947,30,28.7,0,-0.22119140625,-0.03875732421875,0,100,1,6,0,
355992,45,30.8,0,-0.1917724609375,-0.02783203125,0,100,1,6,0,
356022,30,46.4,0,-0.171142578125,-0.021331787109375,0,100,1,6,0,
356052,30,26.6,0,-0.1488037109375,-0.017669677734375,0,100,1,6,0,
356097,45,45.1,0,-0.1114501953125,-0.01617431640625,0,100,1,6,0,
356127,30,30.7,0,-0.086669921875,-0.01415252685546875,0,100,1,6,0,
356157,30,30.1,0,-0.06488037109375,-0.0114288330078125,0,100,1,6,0,
356187,30,28.5,0,-0.04443359375,-0.00893402099609375,0,100,1,6,0,
356217,30,31.6,0,-0.0235137939453125,-0.007053375244140625,0,100,1,6,0,
356247,30,30.2,0,-0.0005159378051757812,-0.00524139404296875,0,100,1,6,0,
356322,75,58.5,0,0.0692138671875,0.00012111663818359375,0,100,1,6,0,
356352,30,44.4,0,0.100830078125,0.0018091201782226562,0,100,1,6,0,
356382,30,31.5,0,0.1331787109375,0.00408172607421875,0,100,1,6,0,
356412,30,29.6,0,0.1671142578125,0.00693511962890625,0,100,1,6,0,
356442,30,29,0,0.2041015625,0.0090179443359375,0,100,1,6,0,
356472,30,31.5,0,0.2445068359375,0.00891876220703125,0,100,1,6,0,
356517,45,42.7,0,0.310791015625,0.0032291412353515625,0,100,1,6,0,
356547,30,30.7,0,0.349365234375,-0.00426483154296875,0.027618408203125,100,1,6,0,
356577,30,30.9,0,0.34912109375,-0.01393890380859375,0.1702880859375,100,1,6,0,
356607,30,29.8,0,0.292236328125,-0.0267333984375,0.4248046875,100,1,6,0,
356637,30,30.3,0,0.190673828125,-0.039825439453125,0.7333984375,44.6875,0,7,0,
356667,30,29,0,0.06884765625,-0.046051025390625,1,44.6875,0,7,0,
356697,30,29.8,0,-0.0777587890625,-0.036346435546875,1.2119140625,44.6875,0,7,0,
356727,30,29.5,0,-0.23193359375,-0.01213836669921875,1.3623046875,44.6875,0,7,0,
356772,45,44.9,0,-0.44384765625,0.0286407470703125,1.451171875,44.6875,0,7,0,
356802,30,30.3,0,-0.56689453125,0.041656494140625,1.4189453125,44.6875,0,7,0,
356832,30,30.6,0,-0.6728515625,0.04180908203125,1.330078125,44.6875,0,7,0,
356862,30,29.7,0,-0.74755859375,0.03662109375,1.1884765625,44.6875,0,7,0,
356907,45,29.9,0,-0.80419921875,0.028900146484375,0.9033203125,44.6875,0,7,0,
356937,30,46.5,0,-0.8076171875,0.0254058837890625,0.6689453125,44.6875,0,7,0,
356967,30,28.6,0,-0.7890625,0.021331787109375,0.39892578125,44.6875,0,7,0,
356997,30,31.2,0,-0.77197265625,0.01474761962890625,0.1610107421875,44.6875,0,7,0,
357027,30,29.4,0,-0.79052734375,0.006351470947265625,0.092041015625,44.6875,0,7,0,
357057,30,30.3,0,-0.7685546875,-0.0021343231201171875,0.061370849609375,44.6875,0,7,0,
357102,45,30.1,0,-0.7099609375,-0.01873779296875,0.041412353515625,44.6875,0,7,0,
357147,45,45,0,-0.6337890625,-0.02276611328125,0.0322265625,44.6875,0,7,0,
357177,30,43.9,0,-0.5732421875,-0.02215576171875,0.02301025390625,44.6875,0,7,0,
357207,30,30.8,0,-0.5078125,-0.02264404296875,0,44.6875,1,7,0,
357252,45,30.1,0,-0.457763671875,-0.019012451171875,0,44.6875,1,6,0,
357282,30,44.2,0,-0.412109375,-0.023406982421875,0,44.6875,1,6,0,
357342,60,58.7,0,-0.321533203125,-0.017059326171875,0,44.6875,1,6,0,
357387,45,46.5,0,-0.267578125,-0.00930023193359375,0,44.6875,1,6,0,
357417,30,29.8,0,-0.23583984375,-0.00553131103515625,0,44.6875,1,6,0,
357462,45,31.2,0,-0.186767578125,-0.0018367767333984375,0,44.6875,1,6,0,
357492,30,43.9,0,-0.150634765625,-0.0002830028533935547,0,44.6875,1,6,0,
357552,60,46,0,-0.064453125,-0.0037784576416015625,0,44.6875,1,6,0,
357582,30,45.9,0,-0.0190582275390625,-0.01041412353515625,0,44.6875,1,6,0,
357612,30,30,0,0.026763916015625,-0.0189971923828125,0,44.6875,1,6,0,
357642,30,44.3,0,0.072265625,-0.0272674560546875,0,44.6875,1,6,0,
357672,30,29.5,0,0.11981201171875,-0.034332275390625,0,44.6875,1,6,0,
357702,30,30.6,0,0.171142578125,-0.042083740234375,0,44.6875,1,6,0,
357732,30,31.2,0,0.226318359375,-0.051544189453125,0,44.6875,1,6,0,
357762,30,29.1,0,0.283447265625,-0.06365966796875,0,44.6875,1,6,0,
357792,30,29.4,0,0.31591796875,-0.07666015625,0.0889892578125,44.6875,1,6,0,
357852,60,30.3,0,0.2147216796875,-0.09820556640625,0.5859375,44.6875,0,6,0,
357882,30,44.8,0,0.109375,-0.10028076171875,0.87890625,97.1875,0,7,0,
357912,30,30.8,0,-0.02117919921875,-0.08905029296875,1.1201171875,97.1875,0,7,0,
357942,30,45,0,-0.161376953125,-0.060455322265625,1.2978515625,97.1875,0,7,0,
357972,30,30,0,-0.304931640625,-0.028900146484375,1.416015625,97.1875,0,7,0,
358002,30,29,0,-0.436279296875,-0.005237579345703125,1.4599609375,97.1875,0,7,0,
358032,30,31.8,0,-0.556640625,0.00121307373046875,1.435546875,97.1875,0,7,0,
358092,60,43.7,0,-0.7373046875,-0.01523590087890625,1.2177734375,97.1875,0,7,0,
358122,30,30.9,0,-0.7861328125,-0.020782470703125,1.04296875,97.1875,0,7,0,
358152,30,29.3,0,-0.8056640625,-0.0223541259765625,0.82666015625,97.1875,0,7,0,
358182,30,31.3,0,-0.8017578125,-0.019989013671875,0.578125,97.1875,0,7,0,
358212,30,43.9,0,-0.76953125,-0.01702880859375,0.2900390625,97.1875,0,7,0,
358242,30,30.1,0,-0.77392578125,-0.0185699462890625,0.11962890625,97.1875,0,7,0,
358272,30,29.7,0,-0.7724609375,-0.0214691162109375,0.070556640625,97.1875,0,7,0,
358302,30,30.2,0,-0.7421875,-0.0261077880859375,0.0460205078125,97.1875,0,7,0,
358362,60,32.3,0,-0.6416015625,-0.02557373046875,0.018402099609375,97.1875,0,7,0,
358392,30,56.2,0,-0.57568359375,-0.0218658447265625,0,97.1875,0,7,0,
358437,45,30.3,0,-0.505859375,-0.01824951171875,0,97.1875,1,6,0,
358452,15,31.2,0,-0.48779296875,-0.0167083740234375,0,97.1875,1,6,0,
358482,30,29.2,0,-0.44287109375,-0.0176849365234375,0,97.1875,1,6,0,
358512,30,29,0,-0.39208984375,-0.0188446044921875,0,97.1875,1,6,0,
358542,30,30.1,0,-0.341064453125,-0.01849365234375,0,97.1875,1,6,0,
358572,30,30.7,0,-0.297119140625,-0.01425933837890625,0,97.1875,1,6,0,
358602,30,30.3,0,-0.261474609375,-0.0081329345703125,0,97.1875,1,6,0,
358632,30,30.7,0,-0.23193359375,-0.0024204254150390625,0,97.1875,1,6,0,
358662,30,30,0,-0.2047119140625,0.00205230712890625,0,97.1875,1,6,0,
358692,30,29.2,0,-0.17578125,0.00487518310546875,0,97.1875,1,6,0,
358752,60,30.5,0,-0.1051025390625,0.00879669189453125,0,97.1875,1,6,0,
358782,30,43.2,0,-0.06365966796875,0.00870513916015625,0,97.1875,1,6,0,
358812,30,31.7,0,-0.0206298828125,0.005184173583984375,0,97.1875,1,6,0,
358842,30,43.8,0,0.022308349609375,-0.00044274330139160156,0,97.1875,1,6,0,
358872,30,30,0,0.0654296875,-0.005657196044921875,0,97.1875,1,6,0,
358902,30,30.7,0,0.11163330078125,-0.00927734375,0,97.1875,1,6,0,
358962,60,45.3,0,0.218994140625,-0.0178375244140625,0,97.1875,1,6,0,
358992,30,30,0,0.2783203125,-0.02593994140625,0.01226806640625,97.1875,1,6,0,
359022,30,29.7,0,0.29296875,-0.034423828125,0.136474609375,97.1875,1,6,0,
359067,45,29.8,0,0.233642578125,-0.047515869140625,0.53857421875,97.1875,1,6,0,
359082,15,48.7,0,0.1715087890625,-0.05029296875,0.70703125,97.875,0,7,0,
359112,30,28.8,0,0.044097900390625,-0.0523681640625,0.99853515625,97.875,0,7,0,
359172,60,43.7,0,-0.25439453125,-0.031951904296875,1.392578125,97.875,0,7,0,
359187,15,31,0,-0.331787109375,-0.02581787109375,1.4482421875,97.875,0,7,0,
359217,30,29.3,0,-0.4619140625,-0.0230865478515625,1.4990234375,97.875,0,7,0,
359247,30,30.2,0,-0.5966796875,-0.035888671875,1.4775390625,97.875,0,7,0,
359277,30,29.2,0,-0.70947265625,-0.053863525390625,1.3974609375,97.875,0,7,0,
359307,30,29.7,0,-0.77783203125,-0.06475830078125,1.2607421875,97.875,0,7,0,
359367,60,30.9,0,-0.84326171875,-0.057769775390625,0.849609375,97.875,0,7,0,
359397,30,44.7,0,-0.8212890625,-0.051239013671875,0.599609375,97.875,0,7,0,
359427,30,50.4,0,-0.798828125,-0.043853759765625,0.31591796875,97.875,0,7,0,
359457,30,22.2,0,-0.80322265625,-0.036529541015625,0.15185546875,97.875,0,7,0,
359487,30,31.3,0,-0.78662109375,-0.027252197265625,0.1058349609375,97.875,0,7,0,
359517,30,29.1,0,-0.7548828125,-0.023590087890625,0.07672119140625,97.875,0,7,0,
359547,30,30.1,0,-0.7109375,-0.0235137939453125,0.059814453125,97.875,0,7,0,
359577,30,31.2,0,-0.65673828125,-0.025115966796875,0.041412353515625,97.875,0,7,0,
359607,30,31.5,0,-0.5927734375,-0.0276031494140625,0.018402099609375,97.875,0,7,0,
359667,60,28.3,0,-0.48828125,-0.03204345703125,0,97.875,1,6,0,
359697,30,47.7,0,-0.4384765625,-0.038238525390625,0,97.875,1,6,0,
359727,30,29.3,0,-0.382080078125,-0.0428466796875,0,97.875,1,6,0,
359757,30,28.3,0,-0.328369140625,-0.0428466796875,0,97.875,1,6,0,
359817,60,45.1,0,-0.25146484375,-0.03173828125,0,97.875,1,6,0,
359832,15,45.7,0,-0.2384033203125,-0.0298614501953125,0,97.875,1,6,0,
359877,45,30,0,-0.197509765625,-0.0265350341796875,0,97.875,1,6,0,
359907,30,43.1,0,-0.1639404296875,-0.0270538330078125,0,97.875,1,6,0,
359937,30,30.6,0,-0.1251220703125,-0.027618408203125,0,97.875,1,6,0,
359967,30,30.7,0,-0.080078125,-0.0296630859375,0,97.875,1,6,0,
359997,30,33.4,0,-0.03173828125,-0.033935546875,0,97.875,1,6,0,
360027,30,25,0,0.0175628662109375,-0.040924072265625,0,97.875,1,6,0,
360057,30,30,0,0.06622314453125,-0.048583984375,0,97.875,1,6,0,
360117,60,46.8,0,0.1688232421875,-0.060577392578125,0,97.875,1,6,0,
360147,30,31.2,0,0.224853515625,-0.0679931640625,0,97.875,1,6,0,
360177,30,30.2,0,0.279541015625,-0.07769775390625,0,97.875,1,6,0,
360207,30,28.2,0,0.327880859375,-0.0921630859375,0.0782470703125,97.875,1,6,0,
360237,30,32.9,0,0.319091796875,-0.1068115234375,0.2822265625,97.875,1,6,0,
360267,30,27.5,0,0.250732421875,-0.118408203125,0.5830078125,97.875,0,6,0,
360297,30,32.3,0,0.139892578125,-0.12152099609375,0.88671875,100.8125,0,7,0,
360327,30,42.1,0,-0.005619049072265625,-0.1099853515625,1.1318359375,100.8125,0,7,0,
360357,30,30.2,0,-0.1650390625,-0.078125,1.3203125,100.8125,0,7,0,
360387,30,30.3,0,-0.319580078125,-0.042449951171875,1.4404296875,100.8125,0,7,0,
360417,30,29.8,0,-0.46240234375,-0.0159149169921875,1.4833984375,100.8125,0,7,0,
360477,60,42.7,0,-0.69482421875,-0.01110076904296875,1.3671875,100.8125,0,7,0,
360507,30,31.9,0,-0.76708984375,-0.0169219970703125,1.2197265625,100.8125,0,7,0,
360537,30,30.9,0,-0.8115234375,-0.0214996337890625,1.0341796875,100.8125,0,7,0,
360567,30,28,0,-0.82666015625,-0.0265960693359375,0.80859375,100.8125,0,7,0,
360597,30,31.4,0,-0.81884765625,-0.0306243896484375,0.54931640625,100.8125,0,7,0,
360627,30,29,0,-0.78857421875,-0.032196044921875,0.256103515625,100.8125,0,7,0,
360657,30,29.9,0,-0.7900390625,-0.03582763671875,0.12274169921875,100.8125,0,7,0,
360687,30,31.8,0,-0.76123046875,-0.037872314453125,0.07672119140625,100.8125,0,7,0,
360717,30,29.3,0,-0.71875,-0.0419921875,0.053680419921875,100.8125,0,7,0,
360747,30,32.4,0,-0.6630859375,-0.0408935546875,0.038360595703125,100.8125,0,7,0,
360777,30,28.7,0,-0.59912109375,-0.039764404296875,0.0199432373046875,100.8125,0,7,0,
360807,30,31.3,0,-0.52880859375,-0.03900146484375,0,100.8125,0,7,0,
360837,30,29.1,0,-0.4921875,-0.037078857421875,0,100.8125,1,6,0,
360867,30,28.4,0,-0.444580078125,-0.038848876953125,0,100.8125,1,6,0,
360897,30,30.7,0,-0.38818359375,-0.04400634765625,0,100.8125,1,6,0,
360927,30,29.3,0,-0.33056640625,-0.047027587890625,0,100.8125,1,6,0,
360957,30,45.7,0,-0.280029296875,-0.043701171875,0,100.8125,1,6,0,
360987,30,28.8,0,-0.239013671875,-0.03900146484375,0,100.8125,1,6,0,
361017,30,31.4,0,-0.205810546875,-0.036102294921875,0,100.8125,1,6,0,
361047,30,30.1,0,-0.175537109375,-0.03485107421875,0,100.8125,1,6,0,
361077,30,28,0,-0.145263671875,-0.0345458984375,0,100.8125,1,6,0,
361107,30,33.7,0,-0.1102294921875,-0.03338623046875,0,100.8125,1,6,0,
361137,30,28.8,0,-0.06842041015625,-0.03228759765625,0,100.8125,1,6,0,
361197,60,43.3,0,0.0229949951171875,-0.0364990234375,0,100.8125,1,6,0,
361227,30,31.3,0,0.06927490234375,-0.04150390625,0,100.8125,1,6,0,
361257,30,32.1,0,0.11737060546875,-0.046661376953125,0,100.8125,1,6,0,
361287,30,44.1,0,0.167724609375,-0.0516357421875,0,100.8125,1,6,0,
361317,30,28.8,0,0.2222900390625,-0.057373046875,0,100.8125,1,6,0,
361347,30,31,0,0.283447265625,-0.06494140625,0,100.8125,1,6,0,
361377,30,28.5,0,0.326904296875,-0.07470703125,0.06903076171875,100.8125,1,6,0,
361407,30,32.9,0,0.319091796875,-0.0843505859375,0.265380859375,100.8125,1,6,0,
361437,30,26.2,0,0.252197265625,-0.09039306640625,0.56298828125,100.8125,1,6,0,
361467,30,30,0,0.14208984375,-0.09088134765625,0.88037109375,102.0625,0,7,0,
361527,60,43.5,0,-0.1578369140625,-0.06488037109375,1.3310546875,102.0625,0,7,0,
361557,30,31.9,0,-0.3173828125,-0.046844482421875,1.4599609375,102.0625,0,7,0,
361587,30,29.4,0,-0.46044921875,-0.040618896484375,1.5078125,102.0625,0,7,0,
361617,30,29.5,0,-0.58447265625,-0.052001953125,1.4814453125,102.0625,0,7,0,
361647,30,29.5,0,-0.69091796875,-0.0703125,1.3955078125,102.0625,0,7,0,
361677,30,31.8,0,-0.765625,-0.08209228515625,1.251953125,102.0625,0,7,0,
361707,30,29.4,0,-0.8095703125,-0.083984375,1.064453125,102.0625,0,7,0,
361737,30,29.9,0,-0.8251953125,-0.0802001953125,0.8388671875,102.0625,0,7,0,
361767,30,31.3,0,-0.81787109375,-0.075439453125,0.58154296875,102.0625,0,7,0,
361797,30,28.2,0,-0.78515625,-0.07135009765625,0.2822265625,102.0625,0,7,0,
361827,30,33.4,0,-0.7802734375,-0.06829833984375,0.11199951171875,102.0625,0,7,0,
361857,30,42.2,0,-0.75634765625,-0.060791015625,0.059814453125,102.0625,0,7,0,
361887,30,29.6,0,-0.71728515625,-0.0577392578125,0.03680419921875,102.0625,0,7,0,
361917,30,36.8,0,-0.66748046875,-0.056060791015625,0.027618408203125,102.0625,0,7,0,
361947,30,23.3,0,-0.60791015625,-0.055755615234375,0.01534271240234375,102.0625,0,7,0,
361977,30,29.5,0,-0.54345703125,-0.0604248046875,0,102.0625,0,7,0,
362007,30,29.9,0,-0.5087890625,-0.058502197265625,0,102.0625,1,6,0,
362037,30,30.9,0,-0.460693359375,-0.05987548828125,0,102.0625,1,6,0,
362067,30,30.2,0,-0.404052734375,-0.0626220703125,0,102.0625,1,6,0,
362112,45,28.7,0,-0.32421875,-0.055450439453125,0,102.0625,1,6,0,
362157,45,45.6,0,-0.2607421875,-0.042510986328125,0,102.0625,1,6,0,
362187,30,31,0,-0.22705078125,-0.036773681640625,0,102.0625,1,6,0,
362217,30,29,0,-0.1961669921875,-0.03271484375,0,102.0625,1,6,0,
362247,30,45.3,0,-0.1646728515625,-0.0290374755859375,0,102.0625,1,6,0,
362277,30,29,0,-0.1290283203125,-0.0259857177734375,0,102.0625,1,6,0,
362307,30,30.7,0,-0.08978271484375,-0.0227813720703125,0,102.0625,1,6,0,
362337,30,31.3,0,-0.04583740234375,-0.0212249755859375,0,102.0625,1,6,0,
362367,30,30.5,0,-0.0006699562072753906,-0.02197265625,0,102.0625,1,6,0,
362397,30,29.3,0,0.045623779296875,-0.024444580078125,0,102.0625,1,6,0,
362457,60,37,0,0.1395263671875,-0.0301513671875,0,102.0625,1,6,0,
362487,30,36.7,0,0.1920166015625,-0.033294677734375,0,102.0625,1,6,0,
362517,30,30.5,0,0.250244140625,-0.038177490234375,0,102.0625,1,6,0,
362547,30,31.5,0,0.30859375,-0.046783447265625,0.0138092041015625,102.0625,1,6,0,
362577,30,44.9,0,0.33349609375,-0.0572509765625,0.1396484375,102.0625,1,6,0,
362607,30,29,0,0.297607421875,-0.068603515625,0.3896484375,102.0625,1,6,0,
362637,30,31.8,0,0.2061767578125,-0.07684326171875,0.7119140625,101.25,0,7,0,
362667,30,28.8,0,0.084716796875,-0.078857421875,0.9970703125,101.25,0,7,0,
362727,60,30,0,-0.2291259765625,-0.053192138671875,1.392578125,101.25,0,7,0,
362757,30,45.3,0,-0.375732421875,-0.040374755859375,1.4833984375,101.25,0,7,0,
362787,30,29,0,-0.5068359375,-0.044342041015625,1.4970703125,101.25,0,7,0,
362817,30,29.8,0,-0.6220703125,-0.0625,1.4453125,101.25,0,7,0,
362847,30,45.5,0,-0.71826171875,-0.08038330078125,1.3388671875,101.25,0,7,0,
362877,30,31.1,0,-0.78466796875,-0.08642578125,1.177734375,101.25,0,7,0,
362907,30,29.8,0,-0.8173828125,-0.08123779296875,0.9755859375,101.25,0,7,0,
362967,60,29.5,0,-0.802734375,-0.061676025390625,0.45703125,101.25,0,7,0,
362997,30,44.5,0,-0.77490234375,-0.052459716796875,0.190185546875,101.25,0,7,0,
363027,30,30.2,0,-0.77734375,-0.04412841796875,0.10736083984375,101.25,0,7,0,
363057,30,29.7,0,-0.7431640625,-0.035186767578125,0.06903076171875,101.25,0,7,0,
363087,30,30.2,0,-0.69580078125,-0.035919189453125,0.053680419921875,101.25,0,7,0,
363117,30,29.4,0,-0.63720703125,-0.03619384765625,0.039886474609375,101.25,0,7,0,
363147,30,45.8,0,-0.56640625,-0.04058837890625,0.00460052490234375,101.25,0,7,0,
363177,30,30.5,0,-0.5166015625,-0.045684814453125,0,101.25,0,7,0,
363207,30,29.8,0,-0.47216796875,-0.0445556640625,0,101.25,1,7,0,
363237,30,29.6,0,-0.421142578125,-0.05023193359375,0,101.25,1,6,0,
363267,30,30.4,0,-0.364990234375,-0.05218505859375,0,101.25,1,6,0,
363297,30,29.1,0,-0.31201171875,-0.05029296875,0,101.25,1,6,0,
363357,60,30.9,0,-0.2281494140625,-0.03826904296875,0,101.25,1,6,0,
363387,30,45.4,0,-0.195068359375,-0.03399658203125,0,101.25,1,6,0,
363417,30,31.3,0,-0.1630859375,-0.03192138671875,0,101.25,1,6,0,
363432,15,29.7,0,-0.1468505859375,-0.0318603515625,0,101.25,1,6,0,
363477,45,27.6,0,-0.08990478515625,-0.0316162109375,0,101.25,1,6,0,
363507,30,44.6,0,-0.045379638671875,-0.031951904296875,0,101.25,1,6,0,
363537,30,31.7,0,-0.00017273426055908203,-0.034698486328125,0,101.25,1,6,0,
363567,30,29.4,0,0.046142578125,-0.039764404296875,0,101.25,1,6,0,
363627,60,43.2,0,0.1474609375,-0.050872802734375,0,101.25,1,6,0,
363657,30,31.2,0,0.2039794921875,-0.056915283203125,0,101.25,1,6,0,
363687,30,45.1,0,0.26513671875,-0.06488037109375,0,101.25,1,6,0,
363717,30,30.8,0,0.322265625,-0.0767822265625,0.0214691162109375,101.25,1,6,0,
363777,60,29.3,0,0.297119140625,-0.103759765625,0.40966796875,101.25,1,6,0,
363807,30,45.7,0,0.2049560546875,-0.1121826171875,0.72705078125,102.5625,0,7,0,
363837,30,29.9,0,0.08502197265625,-0.11138916015625,1.009765625,102.5625,0,7,0,
363867,30,30.5,0,-0.0643310546875,-0.09600830078125,1.236328125,102.5625,0,7,0,
363897,30,30.7,0,-0.221923828125,-0.07049560546875,1.40234375,102.5625,0,7,0,
363927,30,29.7,0,-0.367431640625,-0.049346923828125,1.4921875,102.5625,0,7,0,
363957,30,29.4,0,-0.4990234375,-0.04473876953125,1.5068359375,102.5625,0,7,0,
363987,30,28.5,0,-0.6162109375,-0.05767822265625,1.4541015625,102.5625,0,7,0,
364002,15,31.3,0,-0.66748046875,-0.0667724609375,1.4111328125,102.5625,0,7,0,
364032,30,30.1,0,-0.75048828125,-0.0819091796875,1.2744140625,102.5625,0,7,0,
364077,45,30,0,-0.8212890625,-0.08685302734375,0.98486328125,102.5625,0,7,0,
364107,30,29.3,0,-0.83056640625,-0.0826416015625,0.744140625,102.5625,0,7,0,
364137,30,29.1,0,-0.8154296875,-0.078125,0.4677734375,102.5625,0,7,0,
364167,30,31.7,0,-0.79052734375,-0.074462890625,0.199462890625,102.5625,0,7,0,
364197,30,30.4,0,-0.79541015625,-0.070068359375,0.113525390625,102.5625,0,7,0,
